300.61838494774963, 200.1807244458397, 311.40120669225126, 1000.4063665853312, 1651.693217432467, 1142.7692875486305, 1352.936402551415, 323.390041526565
196.28855950793698, 207.39605863743068, 284.9578877234619, 1212.7029107251176, 1520.8769681797303, 976.9976368310257, 1386.4481967371712, 272.677700899453
157.5783981660025, 410.48587767602805, 253.18691540967998, 1035.078173391597, 1616.8766928667535, 1070.8062040610089, 1301.0780177991753, 327.7111391919360
268.9021602272813, 255.4855308393909, 229.82450611832527, 1258.7228699546179, 1435.8615700934768, 1037.1092591412628, 1540.8585279852903, 218.7160479018885
88.59950744653955, 276.6593624003771, 158.11567334885302, 1043.2437623175626, 1454.3352498368815, 1194.0141563723903, 1530.6608709692746, 390.2682558437957
289.9441305372294, 431.2624780437618, 264.8763647584317, 1219.074320369986, 1544.7170902842104, 1141.128658940965, 1553.4810113325334, 352.2961452859159
207.69236128737825, 234.21980357109075, 295.9223611908513, 1058.3450273957958, 1580.9406476456893, 1103.427571071697, 1673.9088267234558, 409.5832651093931
417.01334146475955, 295.4290016854405, 397.87579946189186, 972.8868695472165, 1336.3227138976097, 964.4303562229276, 1310.0779125541865, 274.781259994579
237.18346648320616, 478.2072500777581, 350.35117482625594, 1130.8972767568634, 1390.474568915283, 1116.4953164491233, 1307.0389741930255, 378.693162407909
383.50069977376694, 457.62301834183097, 397.4984680743377, 1127.2800644376728, 1540.9722583819093, 1088.9422994552513, 1375.2114235814306, 290.784799789495
160.46878501769703, 542.5832973293957, 249.32827599522372, 926.0012965943097, 1418.5485972985857, 1231.4911384665254, 1426.879209323352, 208.9075605718877
232.54389502689213, 476.51002117607817, 162.87666876341964, 1048.906701474253, 1338.3853648353104, 1110.527894685696, 1502.0363807728747, 208.1990903935941
364.4720213852431, 511.30904709510827, 251.71525409769743, 1004.0153246430435, 1584.4791193429583, 1210.9009923250992, 1397.2257422683542, 426.130472577989
